,A,B,DNA_Cfrac,AA_Cfrac,ksize,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
0,ref_gene,ref_gene,1.0,1.0,15,0.0,0.0,,,1.0,1.0
1,ref_gene,positive_0.01_0,0.7175343475285572,0.7402494868150955,15,0.019851511924252052,0.002034402753263942,9.757906536649546,3.369321987991099,0.9926508169266465,0.980148488075748
2,ref_gene,positive_0.01_1,0.6724219613623204,0.7033001736933523,15,0.023191608985910772,0.0029193938533043085,7.943980891670854,2.7429889177518194,0.9912194601607278,0.9768083910140892
3,ref_gene,positive_0.01_2,0.72658840869611,0.7574609189957366,15,0.018348468000061624,0.00271944387600509,6.747139796470387,2.3297298848799093,0.9929274598079745,0.9816515319999384
4,ref_gene,positive_0.01_3,0.7087961257040586,0.7321964313911259,15,0.020566004854957964,0.0021185648335165785,9.707517338905658,3.3519230273351375,0.9923805684844582,0.979433995145042
5,ref_gene,positive_0.01_4,0.7251671316523661,0.7498815727143534,15,0.019006389344399466,0.002189298253839289,8.681498425839733,2.9976474385186522,0.9928842571026327,0.9809936106556005
6,ref_gene,positive_0.01_5,0.7111649207769648,0.7249328912048002,15,0.021216768727315927,0.0012503940948566106,16.968065360024728,5.858928397856072,0.9924541490797455,0.9787832312726841
7,ref_gene,positive_0.01_6,0.6761593935884613,0.7127743565450814,15,0.022319834860257348,0.003431231614995034,6.5049047586050674,2.2460881901909873,0.9913415589437979,0.9776801651397427
8,ref_gene,positive_0.01_7,0.6879507290624836,0.7115111321648507,15,0.02243544433438638,0.002192095549850226,10.234701829452312,3.5339553402144754,0.9917224919494523,0.9775645556656136
9,ref_gene,positive_0.01_8,0.7007948623466863,0.7238275698720985,15,0.021316331095694085,0.0021076382932138094,10.113846936795834,3.492225175485557,0.9921302395403028,0.9786836689043059
10,ref_gene,positive_0.01_9,0.6409959467284309,0.6721932733301753,15,0.026133087395891486,0.0030805081417547564,8.483369039565414,2.9292350495360395,0.9901657391672518,0.9738669126041085
11,ref_gene,positive_0.01_10,0.7505395588777175,0.7784620243170693,15,0.016557070992285206,0.0023919567557522114,6.921977561872106,2.3900998756240006,0.9936433358565773,0.9834429290077148
12,ref_gene,positive_0.01_11,0.6904248039164078,0.7276172430127902,15,0.020975563030458333,0.0034185198319031107,6.135861150988587,2.11866057679875,0.9918016091139162,0.9790244369695417
13,ref_gene,positive_0.01_12,0.683160499026162,0.705352913311227,15,0.023001798399631124,0.0020799900097174806,11.05861003762965,3.8184438246523906,0.9915685137003405,0.9769982016003689
14,ref_gene,positive_0.01_13,0.6784755487708586,0.708668877309332,15,0.02269626766812538,0.0028326704607604114,8.012321935264126,2.7665864978266264,0.9914168950378089,0.9773037323318746
15,ref_gene,positive_0.01_14,0.6910564826025162,0.7141954839728407,15,0.022190002561516042,0.002144599384809265,10.346922002632937,3.5727040098777403,0.99182176481693,0.977809997438484
16,ref_gene,positive_0.01_15,0.7137442754119071,0.7495657666192957,15,0.019033937220028663,0.003197261006744223,5.953200936638876,2.0555895610815846,0.99253399812839,0.9809660627799713
17,ref_gene,positive_0.01_16,0.6342580407432753,0.6592452234328122,15,0.027395071112969238,0.0025021869147967557,10.94845111329121,3.7804068866521217,0.9899332478790157,0.9726049288870308
18,ref_gene,positive_0.01_17,0.7060062115070801,0.7446707721459024,15,0.019462320273819778,0.003479177772421571,5.593942461949465,1.9315406707179765,0.9922935979089598,0.9805376797261802
19,ref_gene,positive_0.01_18,0.7548560298994578,0.7716721932733301,15,0.01713125821971284,0.001442630101466058,11.875017859604743,4.1003424896393055,0.9937699712371262,0.9828687417802872
20,ref_gene,positive_0.01_19,0.74011686055693,0.7871466919311543,15,0.01582942030772705,0.0040337997679648074,3.9241958496401876,1.3549913920282262,0.9933345977637104,0.984170579692273
21,ref_gene,positive_0.01_20,0.6808443438437648,0.7178272540660035,15,0.02185930118293411,0.003443191079797181,6.348558844495415,2.1921032781441565,0.991493683659771,0.9781406988170659
22,ref_gene,positive_0.01_21,0.6898457651208085,0.7247749881572715,15,0.021230983244657775,0.003217668426860776,6.598250791605388,2.2783197800610533,0.9917831172068622,0.9787690167553422
23,ref_gene,positive_0.01_22,0.6783702689898405,0.7091425864519185,15,0.022652729388242254,0.0028862901189087298,7.848389612616963,2.7099820635493552,0.9914134761289616,0.9773472706117577
24,ref_gene,positive_0.01_23,0.7024793388429752,0.7306174009158377,15,0.02070696108635206,0.002560692755139038,8.08646841554708,2.7921886457270184,0.9921831717929903,0.9792930389136479
25,ref_gene,positive_0.01_24,0.7691740801179133,0.7860413705984526,15,0.01592161305437967,0.0014220872209840252,11.195946928882867,3.8658650830671784,0.9941850181030442,0.9840783869456203
26,ref_gene,positive_0.01_25,0.6985313470547981,0.7244591820622138,15,0.021259420952606467,0.0023751505897012803,8.950767603868114,3.090623791470156,0.9920589155880286,0.9787405790473935
27,ref_gene,positive_0.01_26,0.7365373480023162,0.7595136586136112,15,0.018171338420747696,0.0020086203871250152,9.046676284490347,3.123740241729851,0.9932275849994058,0.9818286615792523
28,ref_gene,positive_0.01_27,0.7013739011422856,0.7476709300489499,15,0.019199452314156873,0.004170744088823564,4.603363789594781,1.5895022950618751,0.992148449020695,0.9808005476858431
29,ref_gene,positive_0.01_28,0.7302205611412328,0.7765671877467235,15,0.016716837609707436,0.004025593109879266,4.152639661639524,1.4338710939293424,0.9930374924210443,0.9832831623902926
30,ref_gene,positive_0.01_29,0.681318102858346,0.7265119216800884,15,0.021074782274030257,0.004182509069862617,5.0387893778608115,1.7398510407860202,0.9915090100327941,0.9789252177259697
31,ref_gene,positive_0.01_30,0.6726851608148655,0.7085109742618032,15,0.02271078646444047,0.0033748077022410783,6.729505343181219,2.323640858407865,0.9912280803599904,0.9772892135355595
32,ref_gene,positive_0.01_31,0.6862136126756856,0.7094583925469762,15,0.022623718946214733,0.0021682062838345173,10.434301899634855,3.6028755438201068,0.9916667751811341,0.9773762810537853
33,ref_gene,positive_0.01_32,0.6484181712902037,0.70093162798042,15,0.023411264779286678,0.005056954489563337,4.629518582301542,1.5985333221399944,0.9904190929530994,0.9765887352207133
34,ref_gene,positive_0.01_33,0.688898247091646,0.7064582346439287,15,0.02289980614260878,0.0016382322248053027,13.978363870439876,4.826609946295384,0.9917528249610729,0.9771001938573912
35,ref_gene,positive_0.01_34,0.707848607674896,0.737249328912048,15,0.02011684377703782,0.0026548785867389624,7.577312151870462,2.6163813259821773,0.9923510689016223,0.9798831562229622
36,ref_gene,positive_0.01_35,0.7219034584408064,0.7478288330964787,15,0.019185644445149697,0.002304340941673755,8.32587057677942,2.87485217225119,0.9927847367224886,0.9808143555548503
37,ref_gene,positive_0.01_36,0.7342211928199189,0.7568293068056213,15,0.01840305954919741,0.001982614322184495,9.282218605644113,3.2050709983614203,0.9931580701333899,0.9815969404508026
38,ref_gene,positive_0.01_37,0.6979523082591989,0.7347228801515869,15,0.02034106393099211,0.0033474848862514728,6.076521514566154,2.0981711059264296,0.9920406336271627,0.9796589360690079
39,ref_gene,positive_0.01_38,0.7093225246091488,0.7258803094899732,15,0.021131542259486102,0.0015046562505383054,14.044099608748567,4.8493079366530925,0.9923969404847888,0.9788684577405139
40,ref_gene,positive_0.01_39,0.7109017213244196,0.7427759355755567,15,0.01962885189877306,0.0028624338375046188,6.857399336742359,2.3678015647047608,0.9924459853017743,0.9803711481012269
41,ref_gene,positive_0.01_40,0.6817918618729273,0.719090478446234,15,0.02174464057868497,0.003467479172227006,6.2710226936184785,2.165330705868264,0.9915243259888925,0.978255359421315
42,ref_gene,positive_0.01_41,0.6791598673474759,0.7247749881572715,15,0.021230983244657775,0.004232461492065243,5.016225967905511,1.7320600875727548,0.9914391053094253,0.9787690167553422
43,ref_gene,positive_0.01_42,0.7113754803390009,0.7410390020527396,15,0.01978185457363868,0.002666015915981035,7.4200061804054895,2.5620649143104157,0.9924606779753495,0.9802181454263613
44,ref_gene,positive_0.01_43,0.7232720955940412,0.7599873677561977,15,0.018130525821784982,0.0032358934820796437,5.602942718044247,1.9346483824637086,0.9928265245277216,0.981869474178215
45,ref_gene,positive_0.01_44,0.6905827235879349,0.7255645033949155,15,0.02115993954043993,0.0032192683326499605,6.572903328944313,2.2695675171691123,0.9918066497295505,0.9788400604595601
46,ref_gene,positive_0.01_45,0.6915302416170974,0.7189325753987051,15,0.02175896286853074,0.002531061683173186,8.596773051082494,2.968392488490368,0.9918368697757132,0.9782410371314693
47,ref_gene,positive_0.01_46,0.7209033005211349,0.7408810990052108,15,0.0197957805006308,0.0017846415266836724,11.092300725186252,3.830076932014984,0.9927541504633959,0.9802042194993692
48,ref_gene,positive_0.01_47,0.6940043164710218,0.7236696668245697,15,0.02133056587341675,0.0027271277022427043,7.821623408348338,2.7007399212682603,0.9919155872041501,0.9786694341265832
49,ref_gene,positive_0.01_48,0.7296941622361426,0.7462498026211906,15,0.01932384575825108,0.0014656623908596567,13.184377165410543,4.552453101957901,0.9930215788680262,0.9806761542417489
50,ref_gene,positive_0.01_49,0.6747381165447176,0.7132480656876677,15,0.022276530603671296,0.0036111937628927615,6.168744206576883,2.1300148157238565,0.9912952049517845,0.9777234693963287
51,ref_gene,positive_0.01_50,0.6921092804126967,0.7162482235907153,15,0.022002892065541735,0.0022326876961045183,9.854890186357581,3.4028096159171914,0.9918553176571283,0.9779971079344583
52,ref_gene,positive_0.01_51,0.7039006158867189,0.7353544923417022,15,0.020284941507373366,0.002851092969936575,7.114794824745621,2.45667803365656,0.9922277369369201,0.9797150584926266
53,ref_gene,positive_0.01_52,0.704111175448755,0.7246170851097427,15,0.021245200652681984,0.0018713557584935092,11.352839007899242,3.9200385812028773,0.9922343316965148,0.978754799347318
54,ref_gene,positive_0.01_53,0.6875296099384113,0.7138796778777831,15,0.022218833332499965,0.0024485219397304414,9.074386049792164,3.1333081875963975,0.9917089974965789,0.9777811666675
55,ref_gene,positive_0.01_54,0.7282728851923987,0.7503552818569399,15,0.01896508782692241,0.0019516878890967204,9.717274945893028,3.3552922458913144,0.9929785561414393,0.9810349121730776
56,ref_gene,positive_0.01_55,0.7235352950465863,0.7618822043265435,15,0.017967512501844585,0.0033751691157601904,5.323440659001691,1.838138702883992,0.9928345517793464,0.9820324874981554
57,ref_gene,positive_0.01_56,0.7008475022371954,0.7490920574767093,15,0.01907527935148956,0.004343799870914822,4.391380799841552,1.5163063748331815,0.9921318955554053,0.9809247206485104
58,ref_gene,positive_0.01_57,0.7279044059588357,0.7609347860413705,15,0.018048971803709568,0.0029008370473014855,6.221987484784673,2.148399266046726,0.9929673887000431,0.9819510281962904
59,ref_gene,positive_0.01_58,0.6824761804495446,0.7183009632085899,15,0.021816281403097992,0.0033306421842849154,6.550172668212308,2.261718813687658,0.9915464306752182,0.978183718596902
60,ref_gene,positive_0.01_59,0.7005316628941411,0.7290383704405495,15,0.0208482019342926,0.0026002234308258876,8.017850192077823,2.7684953578026565,0.992121957639963,0.9791517980657074
61,ref_gene,positive_0.01_60,0.7307995999368321,0.7781462182220117,15,0.016583673538877908,0.004107008578338345,4.037896006924704,1.3942510875928351,0.9930549843791605,0.9834163264611221
62,ref_gene,positive_0.01_61,0.7303258409222508,0.7550923732828043,15,0.018553405856163496,0.002179613178598383,8.512247052981396,2.939206381522724,0.9930406737855968,0.9814465941438365
63,ref_gene,positive_0.01_62,0.6938990366900036,0.7178272540660035,15,0.02185930118293411,0.002208263058208204,9.898866487704982,3.4179942580864737,0.9919122431198764,0.9781406988170659
64,ref_gene,positive_0.01_63,0.7075327683318419,0.7396178746249803,15,0.01990728774780659,0.0028935097054151315,6.879979600742516,2.375598337476115,0.9923412271267092,0.9800927122521934
65,ref_gene,positive_0.01_64,0.7224298573458967,0.7625138165166587,15,0.01791325880829886,0.003529175307373733,5.075763386100864,1.752617850806128,0.9928008181152261,0.9820867411917011
66,ref_gene,positive_0.01_65,0.6898984050113176,0.7031422706458235,15,0.02320623120939025,0.0012374578951143134,18.753148128119957,6.4753022684539765,0.991784798916337,0.9767937687906098
67,ref_gene,positive_0.01_66,0.681318102858346,0.7124585504500237,15,0.022348719290092744,0.002908572053800129,7.683742701472198,2.6531308879522837,0.9915090100327941,0.9776512807099073
68,ref_gene,positive_0.01_67,0.6904774438069169,0.720827411969051,15,0.021587288828349593,0.0028018353514522865,7.704695715670861,2.6603657852316425,0.9918032894443731,0.9784127111716504
69,ref_gene,positive_0.01_68,0.7072169289887877,0.7315648192010106,15,0.02062235326956874,0.0022075313893415993,9.341816550893709,3.2256496610709218,0.9923313810551652,0.9793776467304313
70,ref_gene,positive_0.01_69,0.6729483602674107,0.7140375809253119,15,0.022204416459352116,0.003855778311903868,5.758737837909628,1.9884431099508582,0.9912366972620359,0.9777955835406479
71,ref_gene,positive_0.01_70,0.7012686213612676,0.7317227222485394,15,0.020608261910319836,0.0027717083165593737,7.435220288944996,2.5673182163621737,0.9921451392996744,0.9793917380896802
72,ref_gene,positive_0.01_71,0.6828446596831078,0.7042475919785252,15,0.023103939937455964,0.002007903291206037,11.50650035718538,3.9730965358891224,0.991558324223792,0.976896060062544
73,ref_gene,positive_0.01_72,0.7186397852292468,0.7408810990052108,15,0.0197957805006308,0.001989747103642303,9.94889273334984,3.4352678944750568,0.9926847754402257,0.9802042194993692
74,ref_gene,positive_0.01_73,0.7030057377480655,0.7457760934786042,15,0.01936535937578676,0.0038535175977860714,5.02537198400562,1.7352181290064248,0.9921996876727424,0.9806346406242132
75,ref_gene,positive_0.01_74,0.7310627993893772,0.757934628138323,15,0.018307552212972866,0.0023596204619444894,7.758685139510185,2.6790078732837856,0.9930629307898311,0.9816924477870271
76,ref_gene,positive_0.01_75,0.6799494657051114,0.705352913311227,15,0.023001798399631124,0.002386153528630919,9.639697581751436,3.328505443026281,0.9914647053718297,0.9769982016003689
77,ref_gene,positive_0.01_76,0.7365373480023162,0.7659876835622927,15,0.017615611157182798,0.002564347650689913,6.86943174512375,2.3719562528005773,0.9932275849994058,0.9823843888428172
78,ref_gene,positive_0.01_77,0.7431173343159446,0.7603031738512553,15,0.018103330610987456,0.0014954874924500983,12.105303924226254,4.179858305674536,0.9934239104729482,0.9818966693890125
79,ref_gene,positive_0.01_78,0.7034268568721377,0.7361440075793463,15,0.020214851712546555,0.0029650283041455783,6.817760115234987,2.3541144792515425,0.9922128916726334,0.9797851482874534
80,ref_gene,positive_0.01_79,0.6924777596462599,0.720827411969051,15,0.021587288828349593,0.002613666379503443,8.259389567711718,2.8518968462502343,0.9918670493623388,0.9784127111716504
81,ref_gene,positive_0.01_80,0.7009001421277044,0.7317227222485394,15,0.020608261910319836,0.002805927488378046,7.344545429515839,2.5360089599673525,0.9921335514488947,0.9793917380896802
82,ref_gene,positive_0.01_81,0.7464336474180133,0.7767250907942523,15,0.01670350983593294,0.0026042312628780095,6.413988678360853,2.2146956423039716,0.9935222152109007,0.9832964901640671
83,ref_gene,positive_0.01_82,0.7272727272727273,0.7470393178588347,15,0.019254711021189697,0.001751762388935374,10.99162257553187,3.7953136247352197,0.9929482316485307,0.9807452889788103
