,A,B,DNA_Cfrac,AA_Cfrac,ksize,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
0,positive_0.01_ref,positive_0.01_ref,1.0,1.0,9,0.0,0.0,,,1.0,1.0
1,positive_0.01_ref,positive_0.01_0,0.7857858861267041,0.7967528562838244,9,0.024929631593131885,0.0015004735348147502,16.61450936301234,5.736848524448207,0.9911111880846568,0.9750703684068681
2,positive_0.01_ref,positive_0.01_1,0.78799117882919,0.8096812988574865,9,0.023184193215331383,0.002942700492079897,7.878543289651889,2.7203938713147777,0.9912140689154173,0.9768158067846686
3,positive_0.01_ref,positive_0.01_2,0.8586607858861267,0.865222623345367,9,0.01595670302182861,0.0008320275420169443,19.17809473367608,6.622032710731203,0.9943721431222934,0.9840432969781714
4,positive_0.01_ref,positive_0.01_3,0.7808740978348035,0.7966305655836342,9,0.024946261617272647,0.0021619058967271565,11.539013633774733,3.984323093276477,0.9908810415218314,0.9750537383827274
5,positive_0.01_ref,positive_0.01_4,0.7946070569366479,0.8104693140794224,9,0.023078608054168948,0.0021431556772062432,10.768516864931419,3.718277123765557,0.9915210561244235,0.976921391945831
6,positive_0.01_ref,positive_0.01_5,0.8031275060144346,0.8291215403128761,9,0.02060568773107674,0.003460196275535732,5.955063265272841,2.056232607291519,0.991912812368383,0.9793943122689233
7,positive_0.01_ref,positive_0.01_6,0.785485164394547,0.7990373044524669,9,0.02461939119528833,0.0018521195340962526,13.292549828486873,4.589804200867665,0.9910971373432101,0.9753806088047117
8,positive_0.01_ref,positive_0.01_7,0.7878909382518043,0.8131768953068592,9,0.022716516769329842,0.0034241429018608827,6.634219838484059,2.290739585485527,0.9912093985323955,0.9772834832306702
9,positive_0.01_ref,positive_0.01_8,0.8412189254210104,0.867708959711365,9,0.015642905367474813,0.0033852121456362516,4.620952748157745,1.5955756125925844,0.9936166334961686,0.9843570946325252
10,positive_0.01_ref,positive_0.01_9,0.7921010425020049,0.8065583634175691,9,0.023603531694185387,0.0019602933753676277,12.040815926217599,4.1575911494114575,0.9914050636910371,0.9763964683058146
11,positive_0.01_ref,positive_0.01_10,0.8138532477947072,0.8360409145607701,9,0.019700875821710095,0.002925358022258906,6.734517851082533,2.325371634678722,0.9924003131185628,0.9802991241782899
12,positive_0.01_ref,positive_0.01_11,0.8336006415396953,0.8457142857142858,9,0.018447031679964643,0.001572184028733048,11.733379389962556,4.051435932857026,0.9932818962482907,0.9815529683200354
13,positive_0.01_ref,positive_0.01_12,0.8156575781876504,0.8339350180505415,9,0.0199755464962178,0.002410162145162875,8.28805088334332,2.8617933543382765,0.9924817141535597,0.9800244535037822
14,positive_0.01_ref,positive_0.01_13,0.7891940657578188,0.8161853188929001,9,0.02231544787274542,0.003646375570196092,6.119898360207958,2.113148761148039,0.9912700689301542,0.9776845521272546
15,positive_0.01_ref,positive_0.01_14,0.8040296712109062,0.82291040288635,9,0.021423621984607455,0.0025205137414108236,8.499704497788562,2.9348755440794587,0.9919540578636807,0.9785763780153925
16,positive_0.01_ref,positive_0.01_15,0.783981555733761,0.8122743682310469,9,0.02283709463267547,0.0038416557048940314,5.944596910020444,2.0526186639980906,0.9910268058426113,0.9771629053673245
17,positive_0.01_ref,positive_0.01_16,0.819065757818765,0.8325315694527962,9,0.020158939922076957,0.0017737308765873872,11.365275413631093,3.924332766141678,0.9926349996710686,0.979841060077923
18,positive_0.01_ref,positive_0.01_17,0.81285084202085,0.8312274368231047,9,0.020329601881475368,0.002430461964592956,8.364501143254916,2.8881909777158232,0.9923550151977494,0.9796703981185246
19,positive_0.01_ref,positive_0.01_18,0.8173616680032078,0.825511432009627,9,0.021080431234128283,0.001078548591658901,19.545184516633373,6.74878568511556,0.9925584338482518,0.9789195687658717
20,positive_0.01_ref,positive_0.01_19,0.7864875701684042,0.8002406738868832,9,0.024456284039665377,0.0018772627676620912,13.027629621676665,4.4983295106237815,0.9911439530214511,0.9755437159603346
21,positive_0.01_ref,positive_0.01_20,0.7837810745789896,0.8119735258724429,9,0.022877313718796866,0.0038290952554755897,5.974600314808676,2.0629785840370762,0.9910174184966081,0.9771226862812031
22,positive_0.01_ref,positive_0.01_21,0.7908981555733761,0.822202166064982,9,0.021517236749009294,0.0042111195759509945,5.109623785534532,1.7643095582338966,0.9913492617461273,0.9784827632509907
23,positive_0.01_ref,positive_0.01_22,0.8046311146752205,0.8167870036101083,9,0.022235391815768835,0.0016276458329620436,13.661075011204456,4.717052806559386,0.9919815301091705,0.9777646081842312
24,positive_0.01_ref,positive_0.01_23,0.8096431435445068,0.8267148014440433,9,0.020921978702607036,0.002267329212860991,9.2275874998351,3.1862073429923887,0.9922096995076991,0.979078021297393
25,positive_0.01_ref,positive_0.01_24,0.8103448275862069,0.8322309079975947,9,0.02019826412124215,0.002897017649550526,6.972088735591901,2.407402836953257,0.9922415346286154,0.9798017358787579
26,positive_0.01_ref,positive_0.01_25,0.8279871692060946,0.8489771359807461,9,0.018026981488331373,0.002727682224286543,6.608900893155375,2.281997169385488,0.9930333573593779,0.9819730185116686
27,positive_0.01_ref,positive_0.01_26,0.7836808340016038,0.8101684717208183,9,0.023118906767271352,0.003601333883672786,6.419539957704159,2.2166124517633197,0.9910127239564855,0.9768810932327286
28,positive_0.01_ref,positive_0.01_27,0.8019246190858059,0.8101684717208183,9,0.023118906767271352,0.00110949752184486,20.83727661584092,7.194934078115475,0.9918577489178549,0.9768810932327286
29,positive_0.01_ref,positive_0.01_28,0.8092421812349639,0.8429602888086642,9,0.01880269608294438,0.004440373584484569,4.23448516778954,1.4621316498645496,0.9921914960793206,0.9811973039170556
30,positive_0.01_ref,positive_0.01_29,0.817261427425822,0.8351383874849578,9,0.01981851643353061,0.002353788744814178,8.419836519821237,2.9072978117768398,0.9925539251906167,0.9801814835664694
31,positive_0.01_ref,positive_0.01_30,0.8259823576583801,0.8399518652226233,9,0.01919240072032158,0.0018259973876328939,10.510639746972135,3.6292343520935173,0.9929442000741378,0.9808075992796784
32,positive_0.01_ref,positive_0.01_31,0.7891940657578188,0.812575210589651,9,0.022796888785226677,0.003164934657714835,7.202957169955168,2.487119740298421,0.9912700689301542,0.9772031112147733
33,positive_0.01_ref,positive_0.01_32,0.8157578187650361,0.84,9,0.019186155686132356,0.003186204316000585,6.021633826111745,2.0792188547560735,0.9924862313475018,0.9808138443138676
34,positive_0.01_ref,positive_0.01_33,0.8228748997594226,0.8313289236319904,9,0.020316312534579883,0.0011120005490333762,18.270056208371617,6.308494744594684,0.9928055936151507,0.9796836874654201
35,positive_0.01_ref,positive_0.01_34,0.7902967121090617,0.8113718411552346,9,0.022957791644133252,0.0028529137375492564,8.047138384161144,2.778608320988377,0.9913213301190144,0.9770422083558667
36,positive_0.01_ref,positive_0.01_35,0.7765637530072174,0.7832230907997595,9,0.026783422252193323,0.000922910125784715,29.0206180470936,10.020572150790166,0.9906779248211857,0.9732165777478067
37,positive_0.01_ref,positive_0.01_36,0.7806736166800321,0.8029482551143201,9,0.02409008860716,0.003045835371356387,7.90918932576191,2.7309756864738435,0.9908716182008583,0.97590991139284
38,positive_0.01_ref,positive_0.01_37,0.826383319967923,0.8453670276774969,9,0.01849182148161488,0.002473784261107115,7.475114856353346,2.5810934705794066,0.9929620481898161,0.9815081785183851
39,positive_0.01_ref,positive_0.01_38,0.7690457097032879,0.785628382441371,9,0.026451789648027968,0.0023049524324740833,11.47606747772891,3.9625883219063947,0.9903210392748183,0.973548210351972
40,positive_0.01_ref,positive_0.01_39,0.7733560545308741,0.7900120336943441,9,0.025849702700245003,0.00230369399596253,11.220979325183539,3.8745085562292934,0.9905260623866796,0.974150297299755
41,positive_0.01_ref,positive_0.01_40,0.7797714514835605,0.7936221419975933,9,0.02535608630077113,0.0019048202295270933,13.311537701941692,4.596360551791526,0.9908291843980899,0.9746439136992289
