,A,B,DNA_Cfrac,AA_Cfrac,ksize,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
0,ref_gene,ref_gene,1.0,1.0,21,0.0,0.0,,,1.0,1.0
1,ref_gene,positive_0.01_0,0.6152372845286231,0.6177409061901723,21,0.022676372821179402,0.00018898224730434787,119.99207938648368,41.432242658113196,0.9923193739931859,0.9773236271788206
2,ref_gene,positive_0.01_1,0.6541817407959141,0.6962348436502872,21,0.017093564086508195,0.0029117195616121805,5.87060797745361,2.02707091598174,0.9932866032786707,0.9829064359134918
3,ref_gene,positive_0.01_2,0.6065120238348585,0.6330567964262923,21,0.021535914950628787,0.0019938271062222013,10.801295098968689,3.729595168702193,0.9920944191337651,0.9784640850493712
4,ref_gene,positive_0.01_3,0.5339433922111088,0.5737077217613273,21,0.026111851714417877,0.0033254819509863642,7.852050349175071,2.7112460846927378,0.9900896651551032,0.9738881482855821
5,ref_gene,positive_0.01_4,0.7529261545009577,0.7887683471601787,21,0.0112355757476581,0.00218724407229709,5.136864189033216,1.7737154374688682,0.9955055569711523,0.9887644242523419
6,ref_gene,positive_0.01_5,0.5741647158969994,0.624122527121889,21,0.022197945068808678,0.0038769795596569345,5.725577018717356,1.9769929616198942,0.9912317000850915,0.9778020549311913
7,ref_gene,positive_0.01_6,0.6009789316875931,0.6439055520102106,21,0.02074388138637573,0.0032119120878898455,6.458421282633546,2.2300378419855744,0.9919501086372953,0.9792561186136243
8,ref_gene,positive_0.01_7,0.6290700148967866,0.6668793873643906,21,0.01910775787509389,0.002722471234210544,7.018534350330689,2.423440111997592,0.9926696542915475,0.9808922421249061
9,ref_gene,positive_0.01_8,0.6486486486486487,0.6643267389917039,21,0.019286875600094122,0.001114712764491932,17.30210347854478,5.974268914116359,0.9931526919307891,0.9807131243999059
10,ref_gene,positive_0.01_9,0.6614173228346457,0.7045309508615188,21,0.016538990379909357,0.002952838162297633,5.601048710045187,1.933994397638921,0.9934600460618693,0.9834610096200906
11,ref_gene,positive_0.01_10,0.5673547563311343,0.6171027440970006,21,0.022724474195034428,0.0039036466988258134,5.82134500078344,2.010060829866928,0.9910439890237153,0.9772755258049656
12,ref_gene,positive_0.01_11,0.6971696105554374,0.7109125717932355,21,0.016116611209802012,0.0009141523982976185,17.630114234579697,6.087528233464738,0.9942905429361057,0.983883388790198
13,ref_gene,positive_0.01_12,0.6071504575441583,0.6343331206126356,21,0.02144206645503277,0.002038754241707297,10.517239408452056,3.6315131589722345,0.9921109869016819,0.9785579335449672
14,ref_gene,positive_0.01_13,0.6552457969780805,0.6738991703892788,21,0.01861853035052341,0.00131090699306613,14.202785131976317,4.904100695794513,0.9933122276259122,0.9813814696494766
15,ref_gene,positive_0.01_14,0.5777825069163652,0.587747287811104,21,0.024989982447102932,0.0007935931878926272,31.489663505634912,10.873112510914297,0.9913305323165299,0.9750100175528971
16,ref_gene,positive_0.01_15,0.6354543519897851,0.7013401403956605,21,0.0167515482372389,0.004608222010249241,3.6351434891768317,1.2551840747381886,0.9928287730181043,0.9832484517627611
17,ref_gene,positive_0.01_16,0.6126835496914237,0.6879387364390556,21,0.01765446730775988,0.005404408788675319,3.2666787428726662,1.127956337225091,0.9922538602160216,0.9823455326922401
18,ref_gene,positive_0.01_17,0.6922749521174718,0.7568602425015954,21,0.01317795567240565,0.004182539664698615,3.1507066827434924,1.0879121729652417,0.9941793540358642,0.9868220443275943
19,ref_gene,positive_0.01_18,0.6654607363268781,0.6924058710912572,21,0.017351647038053697,0.0018555759127610871,9.35108443622473,3.228849782911678,0.9935561584451573,0.9826483529619463
20,ref_gene,positive_0.01_19,0.6094913811449244,0.6515634971282706,21,0.020192414399182068,0.0031094461622902525,6.493894200216482,2.242286338191341,0.9921715890469521,0.9798075856008179
21,ref_gene,positive_0.01_20,0.5758672057884656,0.6426292278238672,21,0.02083639935502124,0.0051012027333091625,4.084605228285961,1.4103793837579326,0.9912782854817631,0.9791636006449788
22,ref_gene,positive_0.01_21,0.5635241540753352,0.591576260370134,21,0.024688447442826833,0.002253631818779911,10.954960449658925,3.78265450503918,0.9909374247464904,0.9753115525571732
23,ref_gene,positive_0.01_22,0.5565013832730368,0.6177409061901723,21,0.022676372821179402,0.004846612607997902,4.678808614445221,1.6155527502792915,0.9907401921397829,0.9773236271788206
24,ref_gene,positive_0.01_23,0.658650776761013,0.6936821952776006,21,0.017265468688562713,0.002422046316949089,7.1284634681598575,2.461397699768202,0.9933939512133174,0.9827345313114373
25,ref_gene,positive_0.01_24,0.582889976590764,0.608806636885769,21,0.023354140413020863,0.00202106311835637,11.555374100346565,3.9899722229896213,0.9914690282989117,0.9766458595869791
26,ref_gene,positive_0.01_25,0.7041923813577357,0.7287811104020421,21,0.01495288107575432,0.0016086197975800909,9.295472490297906,3.2096474518069003,0.994448740247486,0.9850471189242457
27,ref_gene,positive_0.01_26,0.7163226218344328,0.7562220804084238,21,0.01321759344966733,0.00254376248141841,5.196080037432252,1.7941621653914055,0.9947183681663023,0.9867824065503327
28,ref_gene,positive_0.01_27,0.501170461800383,0.5552010210593491,21,0.02763131370984717,0.004729174573275818,5.842734980854689,2.017446607739063,0.9890946768074491,0.9723686862901528
29,ref_gene,positive_0.01_28,0.5718237922962333,0.6164645820038289,21,0.0227726229664188,0.0034917547053859854,6.521827816625357,2.251931577937903,0.9911674227106284,0.9772273770335812
30,ref_gene,positive_0.01_29,0.474143434773356,0.4869176770899808,21,0.0336889840048048,0.001222538329103684,27.55658714561875,9.515054754316788,0.9882247127422267,0.9663110159951952
31,ref_gene,positive_0.01_30,0.5237284528623112,0.559029993618379,21,0.027313024837232414,0.003016654067467872,9.054079197141256,3.1262964043940658,0.9897861392605944,0.9726869751627676
32,ref_gene,positive_0.01_31,0.6786550329857417,0.7064454371410338,21,0.01641189531505749,0.0018779365640163581,8.73932359033323,3.017613975137483,0.9938658383734004,0.9835881046849425
33,ref_gene,positive_0.01_32,0.6192806980208555,0.6713465220165922,21,0.018795867293916912,0.0037646385191897336,4.992741586770557,1.7239511308579951,0.9924225588067951,0.9812041327060831
34,ref_gene,positive_0.01_33,0.5565013832730368,0.6075303126994257,21,0.023451736717328586,0.004071248711848718,5.760330153516796,1.9889929229631986,0.9907401921397829,0.9765482632826714
35,ref_gene,positive_0.01_34,0.5854437114279634,0.6285896617740906,21,0.021865809813750636,0.0033064839491853126,6.613009513969717,2.2834158411464944,0.9915378290627122,0.9781341901862494
36,ref_gene,positive_0.01_35,0.6237497339859545,0.6247606892150607,21,0.022150358824899685,7.540599613520271e-05,293.74797708638664,101.42867370247431,0.9925358366100167,0.9778496411751003
