,A,B,DNA_Cfrac,AA_Cfrac,ksize,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
0,ref_gene,ref_gene,1.0,1.0,7,0.0,0.0,,,1.0,1.0
1,ref_gene,negative_0.01_0,0.8928496097869648,0.9468690702087288,7,0.0077688726362384886,0.008291774879014557,0.9369372359469782,0.3235164446991808,0.9946175318432197,0.9922311273637615
2,ref_gene,negative_0.01_1,0.9122547985657036,0.9506641366223908,7,0.007201720636402897,0.005832015391101453,1.2348596760206352,0.42638652490398615,0.9956364080853904,0.9927982793635971
3,ref_gene,negative_0.01_2,0.8377979329255432,0.922201138519924,7,0.011503596727048482,0.013462094069435215,0.8545176305940864,0.29505765720064864,0.9916078722731071,0.9884964032729515
4,ref_gene,negative_0.01_3,0.8974899810166631,0.9291587602783048,7,0.010441626748650457,0.0048901015742031095,2.1352576404002455,0.7372862704521027,0.9948630811412483,0.9895583732513495
5,ref_gene,negative_0.01_4,0.8782957182029107,0.9405439595192916,7,0.008718470458314309,0.009649589730965302,0.9035068538030115,0.3119732185777215,0.993839438690863,0.9912815295416857
6,ref_gene,negative_0.01_5,0.8934823876819237,0.9215686274509804,7,0.011600479647881246,0.004360578860003184,2.6603072711939846,0.9185814344481471,0.9946510873094101,0.9883995203521188
7,ref_gene,negative_0.01_6,0.9101455389158404,0.9424414927261228,7,0.008433017821063316,0.004927042126301684,1.711578185225153,0.5909933644050976,0.9955266658035898,0.9915669821789367
8,ref_gene,negative_0.01_7,0.8808268297827463,0.9380139152435168,7,0.00909984282209264,0.0088645855400723,1.0265390052311933,0.35445517220987394,0.9939756371454371,0.9909001571779074
9,ref_gene,negative_0.01_8,0.9061379455811012,0.9405439595192916,7,0.008718470458314309,0.005263394870935634,1.6564348053112141,0.5719528251523026,0.9953174865138604,0.9912815295416857
10,ref_gene,negative_0.01_9,0.8890529424172116,0.9304237824161924,7,0.010249274037444911,0.006410181152393113,1.5989055213546577,0.5520884535619222,0.9944157221580405,0.9897507259625551
