,A,B,DNA_Cfrac,AA_Cfrac,ksize,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
0,ref_gene,ref_gene,1.0,1.0,5,0.0,0.0,,,1.0,1.0
1,ref_gene,positive_0.01_0,0.8818200969033073,0.8837650031585597,5,0.02440995536451329,0.0004297757112218248,56.79696345593229,19.61150756101698,0.9916505706928372,0.9755900446354867
2,ref_gene,positive_0.01_1,0.9018327364651358,0.9153506001263424,5,0.017534080637458982,0.0029190990091803037,6.006675546912207,2.0740538883956945,0.9931352565819206,0.982465919362541
3,ref_gene,positive_0.01_2,0.895723614914683,0.9020846493998737,5,0.020398461529323675,0.001385441999544046,14.723432331369256,5.083875737737366,0.9926853248064715,0.9796015384706763
4,ref_gene,positive_0.01_3,0.858647566884348,0.8711307643714467,5,0.027215436897619183,0.0028040961420291444,9.705600492686788,3.3512611566676354,0.9898916546262712,0.9727845631023808
5,ref_gene,positive_0.01_4,0.9268857985672144,0.938092229943146,5,0.012700066508582908,0.002370206124135077,5.358211836203633,1.850144894115156,0.994951127576807,0.9872999334914171
6,ref_gene,positive_0.01_5,0.8721297661681062,0.886923562855338,5,0.023713602018073487,0.0032788217368332484,7.232354766861024,2.4972704800372147,0.9909203346014668,0.9762863979819265
7,ref_gene,positive_0.01_6,0.8835053718137771,0.8982943777637398,5,0.021223043117910678,0.003244240501175444,6.541760116187812,2.258814031150052,0.9917768031812215,0.9787769568820893
8,ref_gene,positive_0.01_7,0.8931957025489783,0.905243209096652,5,0.019713424818673442,0.002623247624131131,7.514892851643352,2.5948284734373908,0.9924983078542198,0.9802865751813266
9,ref_gene,positive_0.01_8,0.9037286707394144,0.912192040429564,5,0.018213048749509464,0.0018286140930221517,9.960028646289576,3.439113030333172,0.9932743122554012,0.9817869512504905
10,ref_gene,positive_0.01_9,0.8965662523699178,0.9153506001263424,5,0.017534080637458982,0.004065843924760504,4.312531656879037,1.4890804375770668,0.9927475543324008,0.982465919362541
11,ref_gene,positive_0.01_10,0.87149778807668,0.8862918509159823,5,0.023852713793170333,0.0032807664443611495,7.270469933684986,2.51043132239347,0.9908724478582299,0.9761472862068297
12,ref_gene,positive_0.01_11,0.9188961449336422,0.9222994314592544,5,0.016046922993329216,0.0007272319056778054,22.06575766003133,7.619118115795572,0.9943770568046028,0.9839530770066708
13,ref_gene,positive_0.01_12,0.8955129555508743,0.901452937460518,5,0.020535699071622115,0.0012942208322949122,15.867229578748331,5.478819181899648,0.9926697588878326,0.9794643009283779
14,ref_gene,positive_0.01_13,0.9007794396460924,0.9077700568540744,5,0.01916677087488916,0.0015153283621598401,12.648592446042667,4.367451203342086,0.9930578854874127,0.9808332291251108
15,ref_gene,positive_0.01_14,0.8807668000842638,0.8862199747155499,5,0.023868546960092663,0.0012042530401994433,19.820209012002703,6.8437493001085565,0.9915715609973385,0.9761314530399073
16,ref_gene,positive_0.01_15,0.8988835053718138,0.917877447883765,5,0.016992254349397218,0.004102440348585534,4.141986940835329,1.4301928001987458,0.9929184044839185,0.9830077456506028
17,ref_gene,positive_0.01_16,0.8967769117337265,0.915982312065698,5,0.017398511994327515,0.0041554394413174656,4.186924689921937,1.4457094220806688,0.9927631031844828,0.9826014880056725
18,ref_gene,positive_0.01_17,0.9092058141984412,0.9248262792166771,5,0.015508360504875363,0.0033483432069257857,4.631651998157636,1.599269972458018,0.9936745045686283,0.9844916394951246
19,ref_gene,positive_0.01_18,0.9020433958289444,0.90897597977244,5,0.018906312569906936,0.0015011088282796958,12.594897993887619,4.348910966499313,0.9931507206792871,0.9810936874300931
20,ref_gene,positive_0.01_19,0.8919317463661259,0.9046114971572964,5,0.019850279015713124,0.002763247349418574,7.183677935994366,2.480462785074288,0.9924046140495406,0.9801497209842869
21,ref_gene,positive_0.01_20,0.8883505371813777,0.9039797852179406,5,0.01998720968898038,0.003412444210143417,5.857153541021661,2.0224252137159993,0.9921384737285041,0.9800127903110196
22,ref_gene,positive_0.01_21,0.8679165788919317,0.881795195954488,5,0.024845238478052867,0.0030891111246771352,8.042843871681573,2.777125462419198,0.9906004758983713,0.9751547615219471
23,ref_gene,positive_0.01_22,0.8643353697071835,0.8900126422250316,5,0.023034482980220372,0.0057033840127985735,4.038739619939718,1.3945423799791852,0.9903274545146025,0.9769655170197796
24,ref_gene,positive_0.01_23,0.9104697703812934,0.9229311433986104,5,0.015912171813664333,0.0026718910734451207,5.955396899151009,2.05634780822703,0.9937665370465086,0.9840878281863357
25,ref_gene,positive_0.01_24,0.8894038340004213,0.897662665824384,5,0.021360743877003263,0.0018074332608458699,11.818275307718162,4.080749769929589,0.992216854087906,0.9786392561229967
26,ref_gene,positive_0.01_25,0.9218453760269644,0.9279848389134556,5,0.01483681033069384,0.0013070133501399406,11.35168996483875,3.9196418264241424,0.9945895047757868,0.9851631896693062
27,ref_gene,positive_0.01_26,0.923530650937434,0.9330385344283006,5,0.013766123722164236,0.002018234690513543,6.820873601504404,2.355189539532911,0.9947106189720927,0.9862338762778358
28,ref_gene,positive_0.01_27,0.8525073746312685,0.8666245259165614,5,0.028223941691653875,0.003186843454901167,8.856394137668484,3.0580374376702837,0.9894181578702302,0.9717760583083461
29,ref_gene,positive_0.01_28,0.882030756267116,0.8994943109987358,5,0.020961694501035022,0.0038314495178791708,5.470956723615658,1.889074743131864,0.9916663620614597,0.979038305498965
30,ref_gene,positive_0.01_29,0.845797345692016,0.8515476942514214,5,0.03162895449812264,0.0013113941754727687,24.118571738142833,8.32793732662331,0.9888970648451515,0.9683710455018774
31,ref_gene,positive_0.01_30,0.8594902043395829,0.8736576121288693,5,0.02665174852086627,0.0031774803120674378,8.387699026693646,2.8962010092170885,0.9899563872795304,0.9733482514791337
32,ref_gene,positive_0.01_31,0.911523067200337,0.9216182048040455,5,0.01619231898191631,0.0021647744227507593,7.479910521735044,2.5827493729757776,0.9938431397326463,0.9838076810180837
33,ref_gene,positive_0.01_32,0.8974088898251528,0.9128237523689198,5,0.01807710482969571,0.003338979043963186,5.4139617504874105,1.8693948645180745,0.9928097292949497,0.9819228951703043
34,ref_gene,positive_0.01_33,0.8757109753528545,0.8913455464308275,5,0.02274203273809261,0.0034526119569753266,6.586906672829764,2.274402752501757,0.9911910825909894,0.9772579672619074
35,ref_gene,positive_0.01_34,0.8910891089108911,0.903348073278585,5,0.020124216934698347,0.0026740531301746584,7.525735636144191,2.598572394543061,0.9923420826429938,0.9798757830653017
36,ref_gene,positive_0.01_35,0.8797135032652201,0.8843236409608091,5,0.024286650248764752,0.001019441761975548,23.82347982458588,8.226044603108129,0.9914924630650808,0.9757133497512352
37,ref_gene,positive_0.01_36,0.9058352643775016,0.9241945672773216,5,0.015642890660145126,0.003942340527873345,3.9679197039286516,1.3700888663789514,0.9934284995821634,0.9843571093398549
38,ref_gene,positive_0.01_37,0.8645460290709922,0.885028427037271,5,0.02413117548054744,0.0045593521286620975,5.292676415328448,1.8275160716604955,0.9903435437961756,0.9758688245194526
39,ref_gene,positive_0.01_38,0.8504318516958079,0.8818698673404928,5,0.024828723602124625,0.007054148895687007,3.519733417777049,1.2153339603983533,0.9892573853097595,0.9751712763978754
40,ref_gene,positive_0.01_39,0.9165788919317464,0.9298799747315224,5,0.014434757473491766,0.0028357940571929197,5.090199493464051,1.7576025156804123,0.9942096864710324,0.9855652425265082
41,ref_gene,positive_0.01_40,0.9144722982936592,0.9147188881869868,5,0.01766972414937673,5.296902594331687e-05,333.5859747220088,115.18439485916896,0.9940571885612022,0.9823302758506233
42,ref_gene,positive_0.01_41,0.8788708658099853,0.8900821225521163,5,0.023019229766751415,0.002473656797379542,9.30574920139962,3.2131959125909,0.9914291210514984,0.9769807702332486
43,ref_gene,positive_0.01_42,0.8912997682746998,0.897662665824384,5,0.021360743877003263,0.001391327164878664,15.35278287969466,5.301185119894568,0.9923577206669667,0.9786392561229967
44,ref_gene,positive_0.01_43,0.8717084474404887,0.886923562855338,5,0.023713602018073487,0.0033728503022001366,7.030730656087796,2.4276513924608083,0.9908884137061347,0.9762863979819265
45,ref_gene,positive_0.01_44,0.8984621866441963,0.917877447883765,5,0.016992254349397218,0.004194222761272792,4.051347607545932,1.3988958106772948,0.9928873714191878,0.9830077456506028
46,ref_gene,positive_0.01_45,0.9052032862860754,0.9115603284902084,5,0.01834906800538949,0.0013730034367016586,13.364182138880238,4.61453822732636,0.9933822785548649,0.9816509319946105
